  mid  | credit_link_id 
 27193 |         253851
 27194 |          44349
 27195 |         201859
 27196 |          33489
 27197 |          54052
 27198 |          63180
 27199 |         105114
 27200 |         260884
 27201 |          60009
 27202 |          76155
 27203 |          67443
 27204 |         269070
 27205 |         192588
 27206 |          82237
 27207 |         145075
 27208 |          83816
 27209 |         131457
 27210 |          26504
 27211 |          56557
 27212 |          74208
 27213 |         206377
 27214 |         132506
 27215 |          92257
 27216 |          64442
 27217 |         180954
 27218 |          61523
 27219 |          52437
 27220 |         222870
 27221 |          83288
 27222 |         160194
 27223 |         119353
 27224 |         310589
 27225 |         287504
 27226 |         292396
 27227 |         290555
 27228 |          94563
 27229 |          63348
 27230 |         156277
 27231 |         229559
 27232 |         127770
 27233 |          13924
 27234 |          80012
 27235 |         117963
 27236 |         229194
 27237 |         152113
 27238 |         116554
 27239 |         253287
 27240 |         250066
 27241 |         248231
 27242 |         321130
 27243 |         258049
 27244 |         189197
 27245 |          73922
 27246 |          74695
 27247 |          72809
 27248 |         224293
 27249 |         302429
 27250 |         123235
 27251 |          94820
 27252 |          94904
 27253 |         272693
 27254 |         128876
 27255 |         281230
 27256 |         297544
 27257 |          56233
 27258 |         239030
 27259 |         280002
 27260 |          93556
 27261 |         193650
 27262 |         277355
 27263 |          89247
 27264 |         285135
 27265 |          63616
 27266 |         121828
 27267 |          46897
 27268 |         269576
 27269 |          73065
 27270 |          35646
 27271 |         133764
 27272 |          32088
 27273 |         276844
 27274 |         136619
 27275 |          21013
 27276 |          32649
 27277 |          44552
 27278 |          12609
 27279 |          27119
 27280 |         286805
 27281 |          36674
 27282 |          77331
 27283 |          27599
 27284 |          27600
 27285 |          35927
 27286 |          30576
 27287 |         135337
 27288 |          92690
 27289 |          29167
 27290 |         267268
 27291 |          83897
 27292 |         214251
 27293 |         266034
 27294 |         160160
 27295 |          72985
 27296 |         211579
 27297 |          97762
 27298 |         211722
 27299 |         128120
 27300 |         214069
 27301 |          54598
 27302 |         285463
 27303 |          60120
 27304 |         253377
 27305 |         139808
 27306 |          25251
 27307 |         204384
 27308 |          40417
 27309 |          74608
 27310 |          63112
 27311 |          97313
 27312 |          96306
 27313 |         200547
 27314 |         217708
 27315 |           9948
 27316 |         293461
 27317 |          12575
 27318 |          41571
 27319 |         317384
 27320 |          81981
 27321 |          80337
 27322 |          85642
 27323 |           8779
 27324 |         163366
 27325 |          39064
 27326 |          28770
 27327 |         137008
 27328 |         118497
 27329 |         162510
 27330 |         250660
 27331 |          41213
 27332 |         129129
 27333 |         190152
 27334 |         217268
 27335 |          85658
 27336 |         122479
 27337 |         290739
 27338 |         128831
 27339 |         248921
 27340 |          49957
 27341 |         163978
 27342 |          25657
 27343 |          96574
 27344 |          56691
 27345 |          74711
 27346 |          47448
 27347 |         102691
 27348 |         205504
 27349 |         282009
 27350 |         206390
 27351 |         133643
 27352 |         116991
 27353 |         239123
 27354 |          87506
 27355 |         217590
 27356 |         257534
 27357 |          26805
 27358 |          62851
 27359 |          29470
 27360 |          30640
 27361 |          26925
 27362 |         120850
 27363 |         173484
 27364 |           4885
 27365 |         199661
 27366 |          43716
 27367 |          83297
 27368 |         151136
 27369 |         166886
 27370 |         144331
 27371 |         198782
 27372 |           1871
 27373 |           1870
 27374 |           1875
 27375 |          50401
 27376 |          60769
 27377 |             92
 27378 |          20875
 27379 |         100246
 27380 |          86823
 27381 |          48419
 27382 |         150124
 27383 |         162592
 27384 |          56440
 27385 |         265929
 27386 |           3485
 27387 |          49183
 27388 |          72715
 27389 |          85711
 27390 |         195834
 27391 |         136742
 27392 |          98560
 27393 |          84442
 27394 |          72478
 27395 |         121749
 27396 |         277688
 27397 |          43754
 27398 |          95010
 27399 |         116437
 27400 |         227719
 27401 |         321594
 27402 |         144183
 27403 |          47868
 27404 |         167073
 27405 |         295490
 27406 |         309298
 27407 |         249688
 27408 |         309299
 27409 |         291869
 27410 |         309581
 27411 |         310119
 27412 |         310121
 27413 |         310001
 27414 |         309242
 27415 |         309245
 27416 |         309503
 27417 |         232572
 27418 |         245706
 27419 |         253406
 27420 |         288036
 27421 |         315882
 27422 |         319070
 27423 |         319075
 27424 |         319091
 27425 |         319071
 27426 |         318224
 27427 |         224972
 27428 |         319079
 27429 |         318225
 27430 |         319074
 27431 |         319078
 27432 |         318044
 27433 |         312813
 27434 |         275647
 27435 |         227800
 27436 |         194537
 27437 |         115553
 27438 |         283235
 27439 |         125336
 27440 |         251321
 27441 |         283330
 27442 |         266082
 27443 |         308457
 27444 |         217313
 27445 |         308453
 27446 |         308638
 27447 |         250124
 27448 |         308639
 27449 |         307946
 27450 |         308369
 27451 |         308024
 27452 |         308027
 27453 |         294132
 27454 |         308640
 27455 |         308032
 27456 |         308361
 27457 |         306197
 27458 |         193687
 27459 |          52286
 27460 |          56036
 27461 |         161491
 27462 |         254721
 27463 |          42316
 27464 |         223202
 27465 |         103758
 27466 |           3168
 27467 |         128508
 27468 |         252063
 27469 |         188765
 27470 |          68864
 27471 |         190876
 27472 |         309875
 27473 |         318007
 27474 |         256108
 27475 |           3480
 27476 |           5063
 27477 |           3423
 27478 |          82046
 27479 |          54880
 27480 |         288708
 27481 |         223519
 27482 |         124857
 27483 |          80346
 27484 |          44489
 27485 |         202171
 27486 |         124524
 27487 |          71134
 27488 |         144910
 27489 |          37978
 27490 |          66787
 27491 |          64123
 27492 |          30492
 27493 |          63154
 27494 |          69335
 27495 |          81694
 27496 |         110390
 27497 |         123867
 27498 |          26722
 27499 |         230266
 27500 |          86391
 27501 |          73108
 27502 |         315855
 27503 |          46342
 27504 |         312526
 27505 |         287581
 27506 |          72784
 27507 |         185341
 27508 |         307663
 27509 |          87339
 27510 |          29112
 27511 |          40744
 27512 |          48156
 27513 |          65257
 27514 |         184143
 27515 |          74684
 27516 |         278468
 27517 |         248576
 27518 |          62037
 27519 |         250761
 27520 |         213684
 27521 |         295069
 27522 |          34630
 27523 |         278677
 27524 |         299796
 27525 |         126376
 27526 |          88599
 27527 |         274990
 27528 |          57438
 27529 |         167810
 27530 |         125305
 27531 |         217477
 27532 |          97046
 27533 |          36067
 27534 |          36120
 27535 |         318053
 27536 |          56405
 27537 |          72480
 27538 |         312152
 27539 |         287524
 27540 |          30131
 27541 |          94744
 27542 |          27873
 27543 |         125063
 27544 |          62432
 27545 |          86598
 27546 |         320316
 27547 |         225184
 27548 |         146563
 27549 |          73984
 27550 |          51261
 27551 |          93939
 27552 |          12796
 27553 |         155459
 27554 |          96243
 27555 |          55032
 27556 |         257605
 27557 |         266030
 27558 |         302376
 27559 |         255913
 27560 |         186629
 27561 |         316269
 27562 |         146783
 27563 |          31293
 27564 |         276518
 27565 |         199198
 27566 |          82858
 27567 |          83782
 27568 |          73697
 27569 |          91901
 27570 |          76821
 27571 |          47718
 27572 |          82817
 27573 |         270899
 27574 |          63432
 27575 |          83122
 27576 |          92316
 27577 |         169800
 27578 |          46439
 27579 |          54325
 27580 |          75224
 27581 |         251994
 27582 |          56482
 27583 |          89720
 27584 |          17895
 27585 |         110123
 27586 |         119193
 27587 |          16925
 27588 |          93103
 27589 |          54928
 27590 |          24051
 27591 |         250624
 27592 |         282042
 27593 |         105891
 27594 |         183910
 27595 |          24707
 27596 |         289278
 27597 |         126757
 27598 |         127668
 27599 |         110555
 27600 |         142798
 27601 |          83429
 27602 |         134733
 27603 |         142808
 27604 |          65102
 27605 |         191096
 27606 |          56511
 27607 |          56516
 27608 |          56512
 27609 |          56515
 27610 |         107876
 27611 |         186585
 27612 |         192544
 27613 |          43094
 27614 |          25164
 27615 |          44191
 27616 |          93116
 27617 |         104413
 27618 |         112525
 27619 |          85841
 27620 |         107625
 27621 |         143747
 27622 |          64650
 27623 |         115353
 27624 |          83140
 27625 |          83136
 27626 |         146079
 27627 |          83124
 27628 |         102959
 27629 |          27866
 27630 |          17485
 27631 |          47911
 27632 |          67952
 27633 |         216553
 27634 |         289333
 27635 |          63026
 27636 |          32322
 27637 |           5519
 27638 |          64725
 27639 |         150704
 27640 |          72508
 27641 |          55328
 27642 |         256347
 27643 |          43645
 27644 |         235093
 27645 |         212836
 27646 |         166089
 27647 |          29275
 27648 |          13351
 27649 |          15926
 27650 |          24476
 27651 |          24477
 27652 |          13955
 27653 |         295887
 27654 |          78080
 27655 |          33924
 27656 |         187462
 27657 |         139459
 27658 |          47208
 27659 |          86637
 27660 |         128073
 27661 |         252735
 27662 |          89292
 27663 |          91767
 27664 |          22211
 27665 |         258550
 27666 |         136074
 27667 |          82937
 27668 |          97618
 27669 |          32033
 27670 |          33541
 27671 |          37813
 27672 |          65131
 27673 |          83132
 27674 |          43513
 27675 |         102533
 27676 |          30577
 27677 |         110227
 27678 |         173962
 27679 |          81887
 27680 |          43800
 27681 |          50953
 27682 |          23614
 27683 |          15420
 27684 |          36907
 27685 |         169343
 27686 |         201765
 27687 |         239650
 27688 |          51245
 27689 |          64423
 27690 |          43486
 27691 |         140383
 27692 |          28190
 27693 |          98969
 27694 |          66966
 27695 |         103613
 27696 |          13770
 27697 |          68198
 27698 |         110553
 27699 |         128062
 27700 |         256779
 27701 |         134463
 27702 |         158933
 27703 |         138394
 27704 |         261814
 27705 |          82649
 27706 |         238792
 27707 |         270045
 27708 |          36769
 27709 |         273248
 27710 |         251016
 27711 |         133459
 27712 |         226673
 27713 |          90100
 27714 |         106622
 27715 |         106623
 27716 |         196847
 27717 |          90802
 27718 |          69569
 27719 |          52912
 27720 |          95096
 27721 |         128563
 27722 |          90019
 27723 |         106139
 27724 |         128557
 27725 |         256356
 27726 |         209840
 27727 |         104334
 27728 |           6591
 27729 |         150658
 27730 |         183635
 27731 |         260888
 27732 |         264166
 27733 |         272691
 27734 |         273632
 27735 |         126706
 27736 |         244260
 27737 |         260999
 27738 |         136576
 27739 |          81332
 27740 |          99332
 27741 |         130948
 27742 |         265208
 27743 |         293450
 27744 |         256912
 27745 |         116303
 27746 |           8014
 27747 |         186729
 27748 |         286565
 27749 |         173497
 27750 |          43584
 27751 |         265226
 27752 |         252838
 27753 |          53882
 27754 |         134746
 27755 |         217197
 27756 |          69499
 27757 |          22974
 27758 |         282672
 27759 |          81684
 27760 |         290999
 27761 |         242083
 27762 |          35336
 27763 |          19181
 27764 |          17172
 27765 |         308160
 27766 |         163431
 27767 |          37727
 27768 |          22192
 27769 |          37728
 27770 |          23654
 27771 |          37731
 27772 |          37730
 27773 |         218909
 27774 |          87204
 27775 |          30583
 27776 |         171427
 27777 |          93222
 27778 |          21842
 27779 |           8743
 27780 |          49874
 27781 |         285245
 27782 |          54257
 27783 |          57548
 27784 |         241251
 27785 |         263105
 27786 |         223922
 27787 |         277416
 27788 |         253849
 27789 |         154326
 27790 |          86835
 27791 |         311291
 27792 |         320003
 27793 |         320001
 27794 |         319999
 27795 |         320004
 27796 |         311301
 27797 |           8906
 27798 |         320007
 27799 |          40243
 27800 |         323431
 27801 |         186976
 27802 |         248710
 27803 |          86201
 27804 |         276839
 27805 |          23014
 27806 |          41816
 27807 |          90358
 27808 |         244562
 27809 |          78691
 27810 |         107357
 27811 |          51854
 27812 |         210691
 27813 |          46971
 27814 |         265228
 27815 |         176545
 27816 |          58028
 27817 |          38074
 27818 |          13397
 27819 |         175503
 27820 |         127853
 27821 |         259358
 27822 |         315049
 27823 |         130805
 27824 |         248933
 27825 |         170677
 27826 |          49789
 27827 |          55567
 27828 |          50416
 27829 |         107028
 27830 |         226968
 27831 |          46806
 27832 |         265497
 27833 |         254772
 27834 |         120122
 27835 |           2141
 27836 |          59191
 27837 |         318040
 27838 |          37058
 27839 |          39902
 27840 |         284568
 27841 |          15468
 27842 |          88309
 27843 |           5602
 27844 |         122229
 27845 |          91571
 27846 |           3004
 27847 |         118150
 27848 |          38421
 27849 |         142979
 27850 |         163333
 27851 |          44541
 27852 |         213831
 27853 |         105403
 27854 |         127092
 27855 |          66178
 27856 |         206296
 27857 |          11925
 27858 |         181454
 27859 |         201085
 27860 |         254258
 27861 |         300803
 27862 |          30647
 27863 |          21585
 27864 |         100032
 27865 |          47631
 27866 |          17870
 27867 |          18128
 27868 |         147415
 27869 |          26808
 27870 |         122023
 27871 |         303457
 27872 |         295914
 27873 |          31534
 27874 |         265910
 27875 |          26910
 27876 |          32601
 27877 |          31547
 27878 |         249772
 27879 |         299049
 27880 |          12504
 27881 |          74809
 27882 |          60430
 27883 |          39994
 27884 |          81541
 27885 |         214218
 27886 |         195862
 27887 |         105554
 27888 |          37590
 27889 |         117098
 27890 |          85340
 27891 |         216652
 27892 |         259395
 27893 |         152797
 27894 |          55804
 27895 |         291325
 27896 |          13611
 27897 |          46510
 27898 |          95108
 27899 |           7392
 27900 |          86603
 27901 |         326591
 27902 |          11425
 27903 |         158382
 27904 |         218393
 27905 |          91410
 27906 |          52868
 27907 |         134656
 27908 |          42153
 27909 |          42081
 27910 |          83209
 27911 |          70322
 27912 |          15567
 27913 |          24633
 27914 |          84012
 27915 |         243938
 27916 |          78193
 27917 |          78274
 27918 |          21775
 27919 |          19106
 27920 |          18896
 27921 |         269711
 27922 |          26666
 27923 |          27409
 27924 |         268522
 27925 |         189204
 27926 |         170750
 27927 |          13590
 27928 |          13587
 27929 |          88318
 27930 |         277686
 27931 |         326536
 27932 |         315010
 27933 |          98554
 27934 |         149347
 27935 |         104644
 27936 |          28656
 27937 |          81189
 27938 |          86647
 27939 |          68635
 27940 |          86508
 27941 |         175287
 27942 |          90944
 27943 |          99449
 27944 |          50425
 27945 |         300176
 27946 |         274805
 27947 |         228736
 27948 |         316183
 27949 |         287509
 27950 |          95744
 27951 |         271164
 27952 |          69974
 27953 |          42590
 27954 |         218262
 27955 |         261985
 27956 |          54796
 27957 |         158150
 27958 |         121822
 27959 |         257347
 27960 |         122221
 27961 |          37126
 27962 |          73551
 27963 |         173635
 27964 |         285176
 27965 |         286873
 27966 |          50714
 27967 |         285270
 27968 |         126331
 27969 |          44690
 27970 |          92309
 27971 |          81365
 27972 |          47110
 27973 |          58865
 27974 |         208028
 27975 |         325358
 27976 |         162821
 27977 |           4274
 27978 |          37455
 27979 |          96987
 27980 |         243881
 27981 |         306293
 27982 |          37858
 27983 |         129311
 27984 |         114155
 27985 |         186970
 27986 |         179812
 27987 |          31355
 27988 |          45417
 27989 |          65364
 27990 |          13842
 27991 |         179150
 27992 |           2993
 27993 |         125141
 27994 |         193784
 27995 |         260907
 27996 |         278632
 27997 |         121493
 27998 |           6547
 27999 |         186975
 28000 |         229304
 28001 |          25320
 28002 |         146578
 28003 |         251987
 28004 |         165864
 28005 |         245025
 28006 |         256591
 28007 |          25745
 28008 |         221791
 28009 |         288789
 28010 |         246127
 28011 |          76532
 28012 |         254719
 28013 |         228165
 28014 |         234212
 28015 |          27706
 28016 |          69578
 28017 |         118390
 28018 |         104935
 28019 |          90015
 28020 |          41934
 28021 |         204090
 28022 |         125472
 28023 |          21742
 28024 |         119569
 28025 |          24665
 28026 |          17041
 28027 |          80343
 28028 |          85349
 28029 |          59596
 28030 |          38399
 28031 |         327924
 28032 |         195382
 28033 |          37028
 28034 |          26296
 28035 |          89351
 28036 |         104549
 28037 |         268238
 28038 |         259183
 28039 |          38082
 28040 |          96631
 28041 |         191726
 28042 |         243919
 28043 |         159652
 28044 |         253284
 28045 |          57681
 28046 |         282624
 28047 |         113655
 28048 |         232610
 28049 |         146380
 28050 |          75086
 28051 |          46448
 28052 |         198326
 28053 |         196421
 28054 |         198772
 28055 |          14505
 28056 |         117212
 28057 |         113300
 28058 |          89656
 28059 |          82430
 28060 |          39925
 28061 |          28801
 28062 |          95029
 28063 |         115972
 28064 |          28771
 28065 |         201124
 28066 |          40419
 28067 |          13643
 28068 |          65534
 28069 |          59163
 28070 |          38017
 28071 |          54064
 28072 |          10119
 28073 |         118180
 28074 |         126729
 28075 |          63585
 28076 |          59110
 28077 |          31292
 28078 |         218305
 28079 |          83909
 28080 |         233863
 28081 |          69517
 28082 |         160874
 28083 |         220620
 28084 |         290764
 28085 |         228203
 28086 |         105156
 28087 |         173168
 28088 |         245158
 28089 |          55433
 28090 |         207766
 28091 |         309302
 28092 |         110779
 28093 |          66055
 28094 |         105120
 28095 |         128353
 28096 |         119884
 28097 |          31243
 28098 |         104848
 28099 |         285595
 28100 |         243940
 28101 |         241754
 28102 |         112649
 28103 |          47985
 28104 |         298396
 28105 |          63067
 28106 |          38396
 28107 |          79683
 28108 |          29498
 28109 |         130457
 28110 |         239573
 28111 |         298040
 28112 |         165586
 28113 |         197950
 28114 |         104435
 28115 |         216876
 28116 |         277167
 28117 |          67883
 28118 |         105853
 28119 |         260912
 28120 |         128588
 28121 |         223954
 28122 |         132759
 28123 |          17470
 28124 |          91443
 28125 |         196750
 28126 |         259956
 28127 |          45179
 28128 |          54890
 28129 |         191121
 28130 |          45628
 28131 |          83912
 28132 |         106326
 28133 |          59050
 28134 |         246743
 28135 |         264337
 28136 |         324260
 28137 |         322456
 28138 |          50135
 28139 |          78124
 28140 |         287233
 28141 |           2963
 28142 |         132426
 28143 |         174372
 28144 |         269200
 28145 |         270938
 28146 |         161267
 28147 |          33229
 28148 |          75861
 28149 |          59015
 28150 |         197936
 28151 |          73530
 28152 |         105149
 28153 |         195020
 28154 |         230606
 28155 |         105232
 28156 |         105384
 28157 |         260839
 28158 |         105145
 28159 |         205865
 28160 |         174650
 28161 |         209032
 28162 |          76226
 28163 |         213983
 28164 |          86321
 28165 |          91908
 28166 |         181999
 28167 |          36785
 28168 |         127424
 28169 |          84176
 28170 |         102807
 28171 |         288312
 28172 |         125344
 28173 |          44570
 28174 |         213598
 28175 |         216790
 28176 |          97607
 28177 |         241554
 28178 |         257912
 28179 |          48775
 28180 |         280922
 28181 |         139571
 28182 |          48207
 28183 |         326057
 28184 |         250668
 28185 |         201777
 28186 |         139334
 28187 |          38681
 28188 |         317683
 28189 |         106922
 28190 |         107068
 28191 |         200867
 28192 |         183039
 28193 |          27638
 28194 |          29094
 28195 |          42288
 28196 |          53769
 28197 |         184351
 28198 |         265712
 28199 |         294690
 28200 |          66164
 28201 |          49239
 28202 |         138941
 28203 |         254193
 28204 |         144204
 28205 |          30460
 28206 |         279972
 28207 |         112454
 28208 |         137370
 28209 |         324279
 28210 |          59346
 28211 |          85025
 28212 |         135281
 28213 |         291362
 28214 |         260030
 28215 |         150689
 28216 |         326359
 28217 |         283302
 28218 |         321644
 28219 |         263281
 28220 |         228968
 28221 |         319975
 28222 |         238215
 28223 |         327225
 28224 |          85511
 28225 |          99909
 28226 |          43871
 28227 |          31341
 28228 |           5065
 28229 |         261249
 28230 |         171045
 28231 |         124521
 28232 |         221395
 28233 |          43018
 28234 |         110965
 28235 |         297850
 28236 |          32941
 28237 |          76794
 28238 |         179715
 28239 |          48719
 28240 |          40681
 28241 |          71507
 28242 |          65506
 28243 |          39001
 28244 |         133601
 28245 |         163631
 28246 |          51136
 28247 |          70202
 28248 |         109102
 28249 |          48457
 28250 |          25548
 28251 |          72003
 28252 |         169158
 28253 |         253283
 28254 |         323555
 28255 |         158113
 28256 |         148410
 28257 |         137960
 28258 |          46586
 28259 |         200324
 28260 |          35946
 28261 |          71626
 28262 |         264553
 28263 |         141978
 28264 |          45197
 28265 |          35023
 28266 |         193523
 28267 |         236314
 28268 |         295058
 28269 |         305450
 28270 |         300364
 28271 |         324436
 28272 |          38445
 28273 |         325205
 28274 |          13923
 28275 |          55784
 28276 |          89531
 28277 |          88418
 28278 |         256306
 28279 |         215637
 28280 |          14733
 28281 |         228558
 28282 |          70027
 28283 |          77787
 28284 |          69576
 28285 |         328233
 28286 |          47467
 28287 |         221488
 28288 |          69999
 28289 |         121830
 28290 |          39522
 28291 |         154140
 28292 |         193229
 28293 |          13277
 28294 |          97899
 28295 |          67654
 28296 |          47432
 28297 |          25055
 28298 |         101904
 28299 |          31347
 28300 |          71591
 28301 |          40261
 28302 |         264321
 28303 |         102938
 28304 |         103432
 28305 |          28784
 28306 |          72993
 28307 |          91583
 28308 |          94468
 28309 |          90086
 28310 |          32064
 28311 |         199578
 28312 |         175774
 28313 |          75028
 28314 |         243688
 28315 |         266647
 28316 |         252512
 28317 |          45148
 28318 |          37039
 28319 |          40113
 28320 |         257444
 28321 |         322378
 28322 |         272634
 28323 |         100205
 28324 |         271674
 28325 |          59414
 28326 |         267481
 28327 |          27035
 28328 |          27036
 28329 |          71910
 28330 |         253307
 28331 |         262500
 28332 |         325138
 28333 |          82448
 28334 |         230179
 28335 |          39385
 28336 |         142408
 28337 |          78258
 28338 |          40180
 28339 |         118412
 28340 |         113082
 28341 |         144288
 28342 |         271724
 28343 |          30496
 28344 |          18815
 28345 |         213110
 28346 |         228161
 28347 |          20377
 28348 |         261375
 28349 |          69619
 28350 |          71924
 28351 |         252714
 28352 |         252888
 28353 |         125990
 28354 |         252144
 28355 |         128364
 28356 |          97593
 28357 |          82598
 28358 |         216153
 28359 |         181269
 28360 |         260947
 28361 |         245703
 28362 |         266396
 28363 |         275060
 28364 |         276401
 28365 |         199647
 28366 |          38198
 28367 |         255343
 28368 |          74746
 28369 |          47570
 28370 |          30792
 28371 |         108723
 28372 |          48691
 28373 |         314389
 28374 |         255890
 28375 |         260176
 28376 |         136070
 28377 |         244063
 28378 |         227975
 28379 |         220493
 28380 |         168259
 28381 |         277685
 28382 |         246308
 28383 |         140441
 28384 |         228973
 28385 |          23155
 28386 |         105503
 28387 |          59098
 28388 |         284013
 28389 |          75848
 28390 |         271550
 28391 |          97559
 28392 |          26340
 28393 |         255843
 28394 |          79823
 28395 |          26113
 28396 |         256030
 28397 |         291272
 28398 |         293970
 28399 |         112058
 28400 |          73612
 28401 |         119552
 28402 |          80624
 28403 |          90806
 28404 |          60079
 28405 |          63590
 28406 |          10580
 28407 |          69165
 28408 |         167951
 28409 |          87122
 28410 |         168538
 28411 |           5896
 28412 |          31281
 28413 |          23504
 28414 |          57219
 28415 |          40927
 28416 |          87178
 28417 |          70903
 28418 |          49038
 28419 |          71750
 28420 |          50295
 28421 |          51434
 28422 |          38652
 28423 |         117428
 28424 |         117424
 28425 |          31942
 28426 |          94236
 28427 |         120386
 28428 |          42030
 28429 |         174383
 28430 |         110624
 28431 |         163630
 28432 |          28263
 28433 |         173638
 28434 |         241855
 28435 |         327029
 28436 |          81475
 28437 |         121052
 28438 |         266537
 28439 |         276901
 28440 |         302465
 28441 |          79570
 28442 |          48376
 28443 |          81464
 28444 |          76172
 28445 |         240745
 28446 |         169656
 28447 |          47412
 28448 |         137222
 28449 |          40040
 28450 |          83361
 28451 |          35453
 28452 |         267793
 28453 |          19318
 28454 |          40344
 28455 |         136190
 28456 |          94874
 28457 |         106682
 28458 |          33018
 28459 |         106679
 28460 |          38446
 28461 |          86643
 28462 |          36600
 28463 |         285863
 28464 |           8371
 28465 |         181283
 28466 |          78402
 28467 |          39041
 28468 |          74119
 28469 |         118083
 28470 |         149926
 28471 |          13015
 28472 |         184155
 28473 |          32334
 28474 |         137221
 28475 |          81022
 28476 |         317168
 28477 |         165027
 28478 |         283227
 28479 |         187252
 28480 |          31413
 28481 |         108540
 28482 |          45777
 28483 |          52980
 28484 |          52874
 28485 |          64912
 28486 |          52979
 28487 |           9527
 28488 |          79572
 28489 |         257091
 28490 |         143928
 28491 |         326665
 28492 |         322518
 28493 |         161064
 28494 |         305091
 28495 |         130100
 28496 |          53915
 28497 |         328032
 28498 |          96217
 28499 |          80527
 28500 |          35177
 28501 |           1269
 28502 |          51450
 28503 |           1419
 28504 |          14642
 28505 |         298751
 28506 |          79433
 28507 |          81086
 28508 |         133396
 28509 |         150056
 28510 |          61104
 28511 |          11207
 28512 |          16119
 28513 |         167161
 28514 |          11651
 28515 |         204712
 28516 |          11179
 28517 |          79361
 28518 |          21385
 28519 |          33719
 28520 |         238302
 28521 |         130798
 28522 |          50166
 28523 |          33436
 28524 |           5833
 28525 |          78694
 28526 |          12128
 28527 |          10659
 28528 |          48411
 28529 |           1615
 28530 |           1616
 28531 |          11084
 28532 |          24696
 28533 |           9497
 28534 |           2169
 28535 |           9337
 28536 |           6172
 28537 |          78313
 28538 |           9673
 28539 |           9514
 28540 |           9496
 28541 |          73770
 28542 |          10036
 28543 |         233438
 28544 |          11664
 28545 |           9572
 28546 |           1915
 28547 |          51880
 28548 |         258751
 28549 |         208982
 28550 |          56771
 28551 |         254578
 28552 |         328595
 28553 |         160171
 28554 |         287422
 28555 |         254200
 28556 |         265563
 28557 |         293771
 28558 |         272162
 28559 |         177436
 28560 |         179053
 28561 |         138486
 28562 |         180721
 28563 |          44119
 28564 |         153162
 28565 |         103164
 28566 |         301225
 28567 |         214447
 28568 |          35428
 28569 |          91628
 28570 |           9478
 28571 |          10470
 28572 |          10010
 28573 |           9565
 28574 |           9677
 28575 |           4436
 28576 |           9274
 28577 |         285213
 28578 |          32099
 28579 |         286971
 28580 |          47745
 28581 |         332079
 28582 |         290864
 28583 |          22489
 28584 |          42023
 28585 |         264098
 28586 |         202639
 28587 |          46696
 28588 |          29582
 28589 |         106268
 28590 |          27662
 28591 |          68745
 28592 |          15469
 28593 |         242628
 28594 |         112739
 28595 |         114116
 28596 |         167262
 28597 |         204737
 28598 |          58920
 28599 |         120520
 28600 |         257574
 28601 |         241797
 28602 |         187482
 28603 |         245260
 28604 |          17212
 28605 |          22365
 28606 |          29254
 28607 |          15674
 28608 |         183218
 28609 |          20893
 28610 |         277388
 28611 |         278283
 28612 |          46368
 28613 |         273341
 28614 |         184267
 28615 |          52827
 28616 |          36335
 28617 |         140212
 28618 |          75006
 28619 |         237756
 28620 |         276904
 28621 |         221732
 28622 |         221731
 28623 |         323967
 28624 |         299551
 28625 |         106717
 28626 |         294993
 28627 |           9629
 28628 |         146229
 28629 |         294991
 28630 |         293572
 28631 |         253376
 28632 |         265019
 28633 |         299588
 28634 |         314065
 28635 |         298093
 28636 |          15286
 28637 |          50288
 28638 |         267457
 28639 |         274815
 28640 |         257134
 28641 |          77586
 28642 |         214135
 28643 |         228426
 28644 |          53252
 28645 |          73534
 28646 |          53435
 28647 |         288618
 28648 |         259843
 28649 |         129115
 28650 |         126883
 28651 |          84925
 28652 |         255253
 28653 |         255979
 28654 |          67183
 28655 |          61117
 28656 |          52736
 28657 |          37573
 28658 |          84724
 28659 |          83567
 28660 |         101995
 28661 |          54424
 28662 |          35964
 28663 |         124611
 28664 |         270336
 28665 |         270409
 28666 |         138767
 28667 |         254023
 28668 |         131739
 28669 |           2189
 28670 |          44664
 28671 |         110538
 28672 |         264763
 28673 |         293126
 28674 |          60029
 28675 |          52117
 28676 |          67693
 28677 |         148833
 28678 |          57683
 28679 |         163523
 28680 |          82401
 28681 |         214216
 28682 |          46836
 28683 |         296095
 28684 |          70349
 28685 |         276906
 28686 |         300690
 28687 |         257214
 28688 |          88338
 28689 |          49497
 28690 |         169379
 28691 |         142216
 28692 |         117509
 28693 |          46578
 28694 |         177354
 28695 |          27200
 28696 |          12601
 28697 |         151123
 28698 |         263109
 28699 |         244539
 28700 |          62678
 28701 |          26447
 28702 |         192452
 28703 |          14630
 28704 |          81457
 28705 |          58507
 28706 |          98103
 28707 |          57308
 28708 |          46830
 28709 |         101968
 28710 |          16217
 28711 |          15029
 28712 |         117510
 28713 |         151370
 28714 |          54803
 28715 |         210777
 28716 |         117512
 28717 |         134308
 28718 |          58219
 28719 |         308504
 28720 |          83706
 28721 |          40817
 28722 |          92038
 28723 |          72024
 28724 |         321640
 28725 |         296029
 28726 |          30723
 28727 |          85598
 28728 |         190913
 28729 |         321528
 28730 |          85948
 28731 |         268523
 28732 |         228692
 28733 |          58411
 28734 |         251489
 28735 |          38923
 28736 |          30467
 28737 |          93935
 28738 |          87817
 28739 |          38981
 28740 |         251419
 28741 |         151141
 28742 |         181801
 28743 |          31448
 28744 |          51743
 28745 |         134153
 28746 |          29631
